,0,1
231,0.68548,0.31452
232,0.51356226,0.48643777
233,0.21631819,0.78368187
234,0.7349724,0.2650276
235,0.5730429,0.4269571
236,0.66426814,0.3357318
237,0.4955897,0.50441027
238,0.5136299,0.48637012
239,0.8440106,0.15598933
240,0.6415691,0.35843092
241,0.2791243,0.72087574
242,0.8574283,0.14257169
243,0.77621377,0.22378622
244,0.22746228,0.77253777
245,0.15157942,0.84842056
246,0.6934563,0.30654374
247,0.6934563,0.30654374
248,0.69818115,0.30181885
249,0.8369107,0.16308932
250,0.73812956,0.26187038
251,0.63884133,0.36115867
252,0.5324094,0.4675906
253,0.5387871,0.46121287
254,0.70996225,0.29003772
255,0.42827868,0.57172126
256,0.7767064,0.22329362
257,0.77552056,0.22447944
258,0.79886955,0.20113042
259,0.7612985,0.23870155
260,0.18196596,0.818034
261,0.183663,0.816337
262,0.37280136,0.6271986
263,0.83984315,0.16015686
264,0.81396616,0.1860339
265,0.56446695,0.43553308
266,0.7690265,0.2309735
267,0.67516875,0.32483125
268,0.509783,0.49021697
269,0.6225857,0.37741432
270,0.31530327,0.68469673
271,0.5730429,0.4269571
272,0.59127957,0.40872043
273,0.8754714,0.12452859
274,0.48580945,0.5141905
275,0.7195848,0.28041524
276,0.5681666,0.4318334
277,0.7099682,0.29003185
278,0.40909415,0.59090585
279,0.33837393,0.6616261
280,0.39378574,0.6062142
281,0.84729475,0.15270521
282,0.4302125,0.5697875
283,0.85712284,0.14287713
284,0.76750594,0.23249406
285,0.4394124,0.56058764
286,0.7275272,0.27247286
287,0.77621377,0.22378622
288,0.7568353,0.2431647
289,0.6794008,0.3205992
290,0.7453354,0.25466466
291,0.75266016,0.2473399
292,0.15101063,0.8489894
293,0.3146093,0.6853907
294,0.66302615,0.33697382
295,0.7516911,0.24830896
296,0.786461,0.21353897
297,0.15673062,0.8432694
298,0.7737524,0.22624761
299,0.15181138,0.8481886
300,0.7300442,0.26995575
301,0.3905648,0.60943514
302,0.6945775,0.30542248
303,0.5862404,0.41375962
304,0.15382347,0.8461765
305,0.4464035,0.5535965
306,0.18167727,0.8183227
307,0.84095013,0.15904988
308,0.48318267,0.51681733
309,0.8308753,0.16912471
310,0.5138149,0.48618513
311,0.8007077,0.19929232
312,0.20543511,0.7945649
313,0.61858106,0.38141894
314,0.6945775,0.30542248
315,0.639604,0.3603961
316,0.644163,0.35583693
317,0.6448982,0.35510182
318,0.5138149,0.48618513
319,0.8007077,0.19929232
320,0.8615374,0.13846259
321,0.7761946,0.22380543
322,0.6533958,0.34660423
323,0.8230936,0.1769064
324,0.7903101,0.20968993
325,0.78170735,0.21829267
326,0.7768291,0.22317088
327,0.77700967,0.22299033
328,0.6448982,0.35510182
329,0.825057,0.174943
330,0.7453354,0.25466466
331,0.50654685,0.49345315
332,0.7988444,0.20115565
333,0.33119684,0.66880316
334,0.752521,0.24747904
335,0.6764724,0.32352754
336,0.78170735,0.21829267
337,0.7761035,0.2238965
338,0.21384285,0.78615713
339,0.3849026,0.61509734
340,0.6553527,0.34464723
341,0.7756988,0.22430126
342,0.6411342,0.35886583
343,0.26608738,0.7339126
344,0.7653123,0.2346877
345,0.5527502,0.44724986
346,0.7940273,0.20597273
347,0.38818476,0.6118153
348,0.38818476,0.6118153
349,0.79207784,0.20792212
350,0.6444795,0.3555205
351,0.51519644,0.4848036
352,0.44923028,0.5507697
353,0.26796064,0.73203933
354,0.2612718,0.73872817
355,0.6512427,0.34875733
356,0.7770092,0.22299084
357,0.7610221,0.23897788
358,0.35762766,0.6423723
359,0.77342594,0.22657408
360,0.48891738,0.51108265
361,0.24375919,0.7562408
362,0.63050395,0.36949602
363,0.28884846,0.7111515
364,0.469586,0.53041404
365,0.7935694,0.20643061
366,0.5436018,0.45639813
367,0.32172245,0.67827755
368,0.50736016,0.49263978
369,0.6898104,0.31018963
370,0.34887183,0.6511282
371,0.7107943,0.28920564
372,0.5240059,0.47599414
373,0.6796582,0.32034186
374,0.21500495,0.7849951
375,0.5368793,0.46312073
376,0.8416451,0.15835483
377,0.3227947,0.67720526
378,0.7610221,0.23897788
379,0.7017458,0.29825422
380,0.7591183,0.2408817
381,0.8330205,0.16697946
382,0.73325944,0.2667406
383,0.75642884,0.24357122
384,0.51974344,0.48025653
385,0.36325866,0.63674134
386,0.60168034,0.39831963
387,0.50853324,0.4914667
388,0.88404447,0.11595551
389,0.1703404,0.82965964
390,0.81616753,0.18383245
391,0.48707378,0.5129262
392,0.508038,0.49196208
393,0.7305274,0.2694726
394,0.8775192,0.12248083
395,0.50952154,0.49047843
396,0.49912184,0.50087816
397,0.19730015,0.8026998
398,0.3472447,0.6527553
399,0.2485918,0.7514082
400,0.7722088,0.22779113
401,0.8036942,0.19630578
402,0.26672336,0.73327667
403,0.7767598,0.22324024
404,0.14834045,0.85165954
405,0.18656735,0.81343263
406,0.3035243,0.6964757
407,0.83926314,0.16073686
408,0.7738542,0.22614582
409,0.37413526,0.62586474
410,0.65919083,0.34080914
411,0.4791755,0.5208245
412,0.4777708,0.5222292
413,0.3603075,0.63969254
414,0.7777356,0.22226435
415,0.508038,0.49196208
416,0.77636874,0.22363125
417,0.618473,0.38152698
418,0.28374708,0.7162529
419,0.7906958,0.20930417
420,0.3472447,0.6527553
421,0.7733372,0.22666277
422,0.7752828,0.2247172
423,0.64494824,0.35505182
424,0.5439339,0.456066
425,0.7822897,0.2177103
426,0.63680136,0.36319864
427,0.8023133,0.1976867
428,0.87223804,0.12776202
429,0.22766082,0.7723392
430,0.32450068,0.67549926
431,0.39823166,0.6017684
432,0.43059877,0.5694012
433,0.7396591,0.26034093
434,0.7110009,0.28899905
435,0.77702206,0.22297794
436,0.60569745,0.39430258
437,0.79392403,0.20607597
438,0.48499238,0.5150076
439,0.77689654,0.22310346
440,0.2482656,0.75173444
441,0.21102518,0.7889748
442,0.20258912,0.7974109
443,0.25549805,0.74450195
444,0.5572838,0.44271624
445,0.5681708,0.43182918
446,0.7764743,0.22352575
447,0.8030805,0.19691947
448,0.8627656,0.13723437
449,0.7752828,0.2247172
450,0.22766082,0.7723392
451,0.6822212,0.31777883
452,0.77689654,0.22310346
453,0.7762215,0.22377847
454,0.2482656,0.75173444
455,0.77192575,0.22807431
456,0.33270493,0.6672951
457,0.5326305,0.46736944
458,0.81866544,0.18133454
459,0.2567701,0.7432299
460,0.8128946,0.18710542
461,0.77689654,0.22310346
462,0.8320144,0.16798563
463,0.8327307,0.16726924
464,0.20862256,0.7913774
465,0.34641853,0.65358144
466,0.7964821,0.20351794
467,0.473155,0.52684504
468,0.760586,0.23941398
469,0.85962766,0.14037229
470,0.7763377,0.22366238
471,0.81866544,0.18133454
472,0.88101166,0.118988305
473,0.38988006,0.6101199
474,0.46290648,0.5370935
475,0.3947742,0.60522586
476,0.4034839,0.59651613
477,0.18770465,0.8122953
478,0.7717105,0.22828948
479,0.8207247,0.17927523
480,0.84523505,0.15476498
481,0.79827535,0.20172468
482,0.25891954,0.7410804
483,0.5073638,0.49263623
484,0.77689654,0.22310346
485,0.72640896,0.27359098
486,0.17546314,0.82453686
487,0.4068586,0.59314144
488,0.5682561,0.43174386
489,0.33679697,0.663203
490,0.24454764,0.75545233
491,0.7323303,0.2676697
492,0.81866544,0.18133454
493,0.7293834,0.27061656
494,0.7182486,0.28175133
495,0.7223743,0.27762568
496,0.8100715,0.1899285
497,0.38207293,0.617927
498,0.8754669,0.1245331
499,0.6596863,0.34031373
500,0.77394676,0.2260532
501,0.85381556,0.14618443
502,0.16580439,0.8341957
503,0.47489586,0.52510417
504,0.26948768,0.7305123
505,0.49738172,0.50261825
506,0.7653701,0.23462997
507,0.39975348,0.6002465
508,0.33045903,0.669541
509,0.15017724,0.84982276
510,0.72435856,0.27564144
511,0.21646622,0.78353375
512,0.73522043,0.2647796
513,0.21646622,0.78353375
514,0.8746139,0.1253861
515,0.8608273,0.13917269
516,0.15218976,0.84781027
517,0.26328418,0.7367158
518,0.29604357,0.7039564
519,0.2447617,0.75523823
520,0.76995116,0.23004884
521,0.7539317,0.2460683
522,0.45070818,0.54929185
523,0.58655584,0.41344416
524,0.19835122,0.8016488
525,0.5009076,0.49909243
526,0.2615369,0.73846304
527,0.38446605,0.6155339
528,0.38263282,0.6173672
529,0.29200435,0.7079956
530,0.85699385,0.14300615
531,0.5490123,0.45098773
532,0.253003,0.746997
533,0.7765373,0.22346273
534,0.49971142,0.50028855
535,0.19509327,0.8049067
536,0.7053902,0.29460979
537,0.39916214,0.6008378
538,0.77430993,0.22569007
539,0.76536316,0.23463684
540,0.65262955,0.3473704
541,0.7801121,0.21988791
542,0.1866403,0.8133597
543,0.38207293,0.617927
544,0.7632866,0.23671342
545,0.20668346,0.7933165
546,0.777643,0.22235695
547,0.847677,0.15232298
548,0.847677,0.15232298
549,0.18839619,0.81160384
550,0.7775468,0.22245322
551,0.31206828,0.6879317
552,0.50763214,0.4923679
553,0.7061197,0.2938803
554,0.49859038,0.5014096
555,0.49145696,0.508543
556,0.1514021,0.84859794
557,0.8812377,0.11876236
558,0.52668,0.47332004
559,0.77578485,0.22421521
560,0.6548794,0.3451206
561,0.5927294,0.4072706
562,0.49050006,0.5094999
563,0.15069689,0.84930307
564,0.16033281,0.8396672
565,0.8073412,0.19265881
566,0.5490123,0.45098773
567,0.1569151,0.84308493
568,0.5387025,0.4612975
569,0.7276878,0.27231222
570,0.7053902,0.29460979
571,0.8374716,0.16252843
572,0.77582616,0.22417381
573,0.88646334,0.113536626
574,0.616885,0.38311505
575,0.82120794,0.17879209
576,0.6563769,0.3436231
577,0.25299537,0.7470046
578,0.575752,0.42424798
579,0.37123156,0.6287684
580,0.3896916,0.6103084
581,0.84090763,0.15909235
582,0.6236337,0.37636626
583,0.6213837,0.37861624
584,0.214732,0.785268
585,0.15303153,0.8469685
586,0.81243676,0.18756323
587,0.15213452,0.84786546
588,0.79050124,0.2094988
589,0.776724,0.22327599
590,0.7794515,0.22054853
591,0.33668578,0.66331416
592,0.5251958,0.47480416
593,0.77509815,0.22490183
594,0.7770824,0.22291763
595,0.75121355,0.24878642
596,0.2550451,0.7449549
597,0.1881522,0.8118478
598,0.44894892,0.5510511
599,0.45156392,0.5484361
600,0.6093787,0.39062136
601,0.6548794,0.3451206
602,0.75194573,0.24805428
603,0.35059753,0.64940244
604,0.5927294,0.4072706
605,0.5550254,0.4449746
606,0.78994364,0.21005635
607,0.65664506,0.34335497
608,0.5149552,0.48504475
609,0.2579531,0.7420469
610,0.29870573,0.70129424
611,0.7760802,0.22391982
612,0.71498835,0.28501165
613,0.88447356,0.11552647
614,0.77594244,0.22405756
615,0.80829,0.19171004
616,0.616885,0.38311505
617,0.75978696,0.24021302
618,0.7753863,0.22461376
619,0.53065145,0.46934852
620,0.77739614,0.22260383
621,0.5523861,0.44761387
622,0.658159,0.34184092
623,0.77211404,0.22788596
624,0.3923636,0.6076364
625,0.22680673,0.77319324
626,0.31462413,0.68537587
627,0.8395356,0.16046436
628,0.7795925,0.22040752
629,0.82989603,0.170104
630,0.81201696,0.18798298
631,0.41845,0.58155006
632,0.29811528,0.70188475
633,0.42409745,0.5759025
634,0.7774566,0.22254345
635,0.7753913,0.22460867
636,0.388289,0.61171097
637,0.5844588,0.41554117
638,0.8508595,0.14914045
639,0.7718024,0.2281976
640,0.77344316,0.22655682
641,0.85365605,0.146344
642,0.817586,0.18241405
643,0.29474542,0.70525455
644,0.7696967,0.23030332
645,0.8514049,0.1485951
646,0.52718294,0.47281703
647,0.70675546,0.29324454
648,0.44132954,0.55867046
649,0.62330693,0.37669304
650,0.69673425,0.30326575
651,0.72021204,0.27978793
652,0.71540797,0.28459206
653,0.46429682,0.5357032
654,0.17491785,0.8250822
655,0.6354772,0.36452284
656,0.23568062,0.76431936
657,0.4953451,0.5046549
658,0.7795981,0.22040187
659,0.48808408,0.5119159
660,0.80829,0.19171004
661,0.6470412,0.3529588
662,0.8313267,0.16867323
663,0.67427224,0.32572776
664,0.77666557,0.22333437
665,0.8395356,0.16046436
666,0.7768718,0.22312818
667,0.29462597,0.70537406
668,0.76959884,0.23040119
669,0.77111685,0.22888313
670,0.51466465,0.48533535
671,0.7766963,0.22330368
672,0.8514049,0.1485951
673,0.52718294,0.47281703
674,0.70675546,0.29324454
675,0.44132954,0.55867046
676,0.783534,0.21646602
677,0.5722578,0.42774218
678,0.7230814,0.27691853
679,0.35790306,0.64209694
680,0.8601248,0.13987525
681,0.53798443,0.4620156
682,0.81880426,0.18119569
683,0.7745399,0.2254601
684,0.5220901,0.47790995
685,0.71576655,0.28423342
686,0.7710304,0.2289696
687,0.3444478,0.65555227
688,0.3753351,0.6246649
689,0.77551174,0.22448829
690,0.7755223,0.22447774
691,0.77554446,0.22445554
692,0.77613854,0.22386149
693,0.26519993,0.7348001
694,0.8098353,0.1901647
695,0.835098,0.16490194
696,0.77958655,0.22041343
697,0.5687477,0.4312523
698,0.77410936,0.22589067
699,0.66146564,0.33853436
700,0.6601946,0.33980545
701,0.81503606,0.18496396
702,0.81503606,0.18496396
703,0.6899164,0.31008363
704,0.16339381,0.8366062
705,0.5792224,0.42077762
706,0.45900306,0.5409969
707,0.5179193,0.48208073
708,0.2329414,0.7670586
709,0.2891715,0.7108285
710,0.28180724,0.71819276
711,0.14757356,0.85242647
712,0.40511602,0.594884
713,0.7354298,0.26457015
714,0.37799406,0.6220059
715,0.6239857,0.37601432
716,0.75669855,0.24330144
717,0.15216105,0.8478389
718,0.7490306,0.25096938
719,0.7877396,0.2122604
720,0.709425,0.290575
721,0.8424794,0.15752058
722,0.7756078,0.22439215
723,0.259877,0.740123
724,0.81554735,0.18445264
725,0.75345117,0.24654885
726,0.80490375,0.19509621
727,0.77543074,0.22456932
728,0.8224802,0.17751981
729,0.77520144,0.2247986
730,0.26091245,0.7390875
731,0.61576,0.38423997
732,0.3753351,0.6246649
733,0.3753351,0.6246649
734,0.36340547,0.63659453
735,0.5409432,0.4590568
736,0.5409432,0.4590568
737,0.3635629,0.6364371
738,0.77351636,0.22648364
739,0.8577407,0.14225926
740,0.8919744,0.10802565
741,0.47397834,0.52602166
742,0.8294159,0.17058413
743,0.66686946,0.33313054
744,0.37563097,0.624369
745,0.16843674,0.83156323
746,0.15252298,0.847477
747,0.49157244,0.50842756
748,0.2645975,0.73540246
749,0.7482103,0.2517897
750,0.7000935,0.29990646
751,0.5122322,0.48776785
752,0.7786812,0.22131875
753,0.7507398,0.24926019
754,0.81957215,0.18042777
755,0.3701424,0.6298576
756,0.28575426,0.71424574
757,0.38408503,0.615915
758,0.8713785,0.12862149
759,0.7269694,0.27303052
760,0.7748278,0.22517219
761,0.67096376,0.3290362
762,0.8387956,0.16120441
763,0.870597,0.12940302
764,0.20180531,0.7981947
765,0.6643321,0.33566785
766,0.6947846,0.30521545
767,0.15053214,0.8494679
768,0.72021204,0.27978793
769,0.2616697,0.7383303
770,0.81503606,0.18496396
771,0.68338215,0.31661785
772,0.16888429,0.8311157
773,0.6447226,0.35527745
774,0.51779217,0.48220783
775,0.16339381,0.8366062
776,0.43960956,0.5603905
777,0.27605733,0.72394264
778,0.40173197,0.59826803
779,0.5245405,0.4754595
780,0.5241886,0.4758114
781,0.8259716,0.17402841
782,0.19653189,0.8034681
783,0.33683008,0.66317
784,0.7766538,0.22334613
785,0.31117478,0.6888252
786,0.5134748,0.48652518
787,0.7245723,0.27542773
788,0.8278943,0.17210576
789,0.7754721,0.22452791
790,0.7767405,0.2232595
791,0.4338346,0.5661654
792,0.77772224,0.22227772
793,0.6281217,0.3718783
794,0.5409432,0.4590568
795,0.8595657,0.14043437
796,0.6820787,0.31792125
797,0.5789974,0.42100266
798,0.7783756,0.22162436
799,0.76243454,0.23756546
800,0.16168673,0.8383133
801,0.49906567,0.50093436
802,0.29404452,0.7059555
803,0.8873165,0.112683505
804,0.71219367,0.28780633
805,0.7686888,0.23131119
806,0.32178,0.67822003
807,0.47627825,0.5237218
808,0.68436396,0.31563604
809,0.46936366,0.5306363
810,0.15006883,0.8499312
811,0.67895585,0.32104418
812,0.24143301,0.7585669
813,0.4909614,0.5090386
814,0.32267353,0.67732644
815,0.7756567,0.22434328
816,0.29549056,0.70450944
817,0.77107227,0.22892773
818,0.27343392,0.7265661
819,0.6643321,0.33566785
820,0.27841356,0.7215864
821,0.6994918,0.3005082
822,0.551034,0.44896606
823,0.61566186,0.38433814
824,0.49702036,0.50297964
825,0.16822854,0.83177143
826,0.64442277,0.3555772
827,0.7753383,0.22466175
828,0.25403196,0.7459681
829,0.8259716,0.17402841
830,0.7739886,0.22601132
831,0.22789188,0.77210814
832,0.23192255,0.7680775
833,0.31534383,0.68465614
834,0.79625815,0.2037419
835,0.84606797,0.15393203
836,0.6127123,0.38728768
837,0.7742849,0.2257151
838,0.77607626,0.22392379
839,0.77604693,0.22395304
840,0.6326904,0.36730963
841,0.77472746,0.22527258
842,0.77472746,0.22527258
843,0.26708767,0.7329123
844,0.83509505,0.16490492
845,0.5081006,0.4918994
846,0.3889399,0.6110601
847,0.39734045,0.6026595
848,0.5474627,0.45253733
849,0.74992216,0.25007787
850,0.85782593,0.14217402
851,0.64243156,0.35756838
852,0.8170956,0.18290444
853,0.7351749,0.26482514
854,0.73454076,0.2654593
855,0.35621452,0.6437855
856,0.7818515,0.21814854
857,0.2914452,0.70855474
858,0.5720615,0.42793846
859,0.78032786,0.21967211
860,0.32233095,0.67766905
861,0.86284167,0.13715829
862,0.6035462,0.39645377
863,0.2967657,0.7032343
864,0.87622356,0.12377641
865,0.24143301,0.7585669
866,0.4909614,0.5090386
867,0.77741516,0.2225848
868,0.7769413,0.2230587
869,0.72707695,0.27292305
870,0.28985545,0.7101445
871,0.5587071,0.44129288
872,0.551034,0.44896606
873,0.6281593,0.37184072
874,0.75243545,0.2475645
875,0.6684345,0.33156547
876,0.68354404,0.31645593
877,0.2530902,0.7469098
878,0.57016385,0.42983615
879,0.7767137,0.22328624
880,0.67985564,0.32014433
881,0.6520849,0.34791514
882,0.38442174,0.61557823
883,0.78848505,0.21151498
884,0.51765984,0.48234022
885,0.7708454,0.22915457
886,0.67179227,0.3282078
887,0.6949061,0.30509382
888,0.7526201,0.2473799
889,0.70473516,0.2952648
890,0.3533888,0.6466112
891,0.71421415,0.28578585
892,0.6605785,0.33942148
893,0.51440495,0.48559505
894,0.40506735,0.5949326
895,0.77808887,0.2219111
896,0.626768,0.37323198
897,0.22593316,0.77406687
898,0.23913458,0.7608654
899,0.68080384,0.3191962
900,0.2933223,0.70667773
901,0.86724627,0.13275374
902,0.77566916,0.22433089
903,0.77566916,0.22433089
904,0.74632454,0.25367543
905,0.3889399,0.6110601
906,0.39734045,0.6026595
907,0.7748378,0.22516215
908,0.6914075,0.30859253
909,0.88818765,0.11181233
910,0.20337513,0.79662484
911,0.70991814,0.29008183
912,0.84373385,0.15626612
913,0.8729665,0.12703349
914,0.38131213,0.61868787
915,0.7876954,0.21230464
916,0.7761633,0.22383672
917,0.25899798,0.741002
918,0.7743785,0.22562157
919,0.4797844,0.52021563
920,0.80202556,0.19797441
921,0.6310774,0.36892262
922,0.70295066,0.29704934
923,0.7564515,0.24354856
924,0.76622415,0.23377582
925,0.15907334,0.8409267
926,0.8091349,0.19086513
927,0.5614256,0.43857437
928,0.5221615,0.47783855
929,0.45801473,0.5419852
930,0.36000594,0.639994
931,0.820047,0.17995301
932,0.2411805,0.75881946
933,0.42708063,0.57291937
934,0.66844857,0.3315514
935,0.849464,0.15053599
936,0.22319794,0.77680206
937,0.6085974,0.3914026
938,0.38095212,0.6190479
939,0.3610246,0.63897544
940,0.811379,0.18862103
941,0.14952971,0.8504703
942,0.14992845,0.85007155
943,0.2572887,0.7427113
944,0.730296,0.26970395
945,0.814833,0.18516697
946,0.17368199,0.82631797
947,0.7390214,0.26097855
948,0.17052145,0.82947856
949,0.86878264,0.13121739
950,0.8971503,0.10284976
951,0.7749203,0.22507977
952,0.61540973,0.3845903
953,0.7766043,0.22339574
954,0.7745206,0.2254794
955,0.8285365,0.17146347
956,0.1616049,0.83839506
957,0.46362674,0.5363733
958,0.18157816,0.81842184
959,0.68678117,0.31321886
960,0.28092912,0.71907085
961,0.22319794,0.77680206
962,0.22319794,0.77680206
963,0.31196022,0.6880397
964,0.85751486,0.14248517
965,0.6869845,0.31301555
966,0.82254165,0.17745838
967,0.2617382,0.7382618
968,0.23415104,0.765849
969,0.46392536,0.5360746
970,0.27426368,0.7257364
971,0.7598827,0.24011731
972,0.7448408,0.25515917
973,0.81689036,0.18310961
974,0.43570805,0.564292
975,0.29284167,0.7071583
976,0.5976544,0.4023456
977,0.34322366,0.6567763
978,0.6867892,0.3132108
979,0.58200186,0.4179981
980,0.7758138,0.22418612
981,0.7774281,0.22257191
982,0.88409734,0.115902655
983,0.8838322,0.11616775
984,0.78012156,0.21987845
985,0.23886496,0.76113504
986,0.6208274,0.37917268
987,0.31779295,0.68220705
988,0.7996119,0.20038807
989,0.78084713,0.21915288
990,0.52068055,0.47931942
991,0.5575798,0.4424202
992,0.440364,0.559636
993,0.7765878,0.22341222
994,0.22370698,0.77629304
995,0.54229915,0.45770085
996,0.75953627,0.2404637
997,0.17821684,0.8217832
998,0.55591536,0.4440846
999,0.7663952,0.23360473
1000,0.78941655,0.21058346
1001,0.814833,0.18516697
1002,0.7600922,0.23990779
1003,0.7740706,0.2259294
1004,0.84157884,0.15842114
1005,0.75688434,0.24311563
